"codigo_mesa";"id_cliente";"num_pessoa_mesa";"data_hora_entrada";"data_hora_saida"
8379;32;12;"2023-01-18 17:34:32";"2023-01-21 19:34:32"
8380;69;15;"2023-08-06 06:52:07";"2023-08-07 10:52:07"
8381;46;2;"2023-11-03 00:24:37";"2023-11-04 08:24:37"
8382;77;9;"2023-06-28 02:58:11";"2023-07-01 13:58:11"
8383;64;10;"2024-04-13 07:53:50";"2024-04-17 09:53:50"
8384;37;10;"2023-05-29 00:04:50";"2023-05-31 19:04:50"
8385;23;8;"2023-03-30 07:16:35";"2023-04-01 11:16:35"
8386;81;2;"2024-03-02 18:54:44";"2024-03-05 13:54:44"
8387;87;3;"2024-04-09 19:16:49";"2024-04-13 16:16:49"
8388;5;15;"2022-07-08 00:43:25";"2022-07-10 07:43:25"
8389;71;6;"2022-11-02 11:03:22";"2022-11-05 11:03:22"
8390;84;1;"2023-04-12 06:15:31";"2023-04-14 14:15:31"
8391;6;11;"2023-11-29 09:08:56";"2023-12-02 09:08:56"
8392;91;6;"2022-11-27 08:21:45";"2022-11-29 19:21:45"
8393;73;3;"2022-12-25 18:34:27";"2022-12-28 18:34:27"
8394;89;14;"2023-11-10 04:42:12";"2023-11-13 00:42:12"
8395;82;17;"2024-01-27 03:17:53";"2024-01-28 19:17:53"
8396;47;7;"2024-01-09 19:42:08";"2024-01-12 20:42:08"
8397;6;2;"2023-05-14 01:39:07";"2023-05-18 05:39:07"
8398;20;4;"2023-04-12 09:13:13";"2023-04-13 06:13:13"
8399;99;3;"2022-11-16 12:58:59";"2022-11-18 22:58:59"
8400;56;19;"2023-03-16 15:02:43";"2023-03-19 14:02:43"
8401;96;19;"2022-10-10 11:55:05";"2022-10-13 16:55:05"
8402;7;20;"2022-09-24 10:36:18";"2022-09-28 11:36:18"
8403;52;11;"2023-10-29 14:28:49";"2023-11-01 07:28:49"
8404;68;18;"2023-02-28 22:59:00";"2023-03-04 00:59:00"
8405;50;4;"2023-05-20 12:23:35";"2023-05-21 06:23:35"
8406;20;17;"2024-05-23 09:26:15";"2024-05-25 10:26:15"
8407;7;4;"2024-02-28 21:05:30";"2024-03-01 17:05:30"
8408;30;20;"2023-02-22 13:09:51";"2023-02-22 23:09:51"
8409;56;14;"2022-07-25 20:08:31";"2022-07-26 06:08:31"
8410;81;14;"2022-09-26 22:55:55";"2022-09-28 13:55:55"
8411;76;20;"2023-07-31 06:35:00";"2023-08-03 15:35:00"
8412;94;9;"2022-06-23 01:32:15";"2022-06-24 22:32:15"
8413;13;3;"2022-09-03 22:13:17";"2022-09-05 14:13:17"
8414;96;4;"2023-01-02 09:23:26";"2023-01-05 10:23:26"
8415;25;20;"2023-01-01 11:54:16";"2023-01-03 01:54:16"
8416;18;12;"2023-04-27 12:08:45";"2023-04-30 14:08:45"
8417;86;8;"2023-07-21 00:19:42";"2023-07-23 18:19:42"
8418;25;9;"2022-07-31 21:40:01";"2022-08-02 11:40:01"
8419;41;11;"2022-08-31 07:47:14";"2022-08-31 23:47:14"
8420;15;11;"2023-01-28 10:26:54";"2023-01-31 01:26:54"
8421;30;17;"2022-08-03 19:41:07";"2022-08-06 07:41:07"
8422;7;1;"2023-03-23 22:44:51";"2023-03-26 14:44:51"
8423;46;14;"2024-01-25 23:41:05";"2024-01-26 15:41:05"
8424;29;5;"2022-07-16 00:02:48";"2022-07-19 00:02:48"
8425;96;17;"2023-11-29 11:54:21";"2023-12-02 03:54:21"
8426;51;13;"2024-01-22 23:35:13";"2024-01-23 19:35:13"
8427;6;7;"2023-06-06 22:50:51";"2023-06-08 06:50:51"
8428;6;16;"2022-07-10 09:38:48";"2022-07-14 10:38:48"
8429;89;20;"2024-02-22 21:49:32";"2024-02-25 05:49:32"
8430;75;4;"2024-01-11 07:03:30";"2024-01-12 09:03:30"
8431;79;2;"2022-12-28 22:18:44";"2022-12-30 21:18:44"
8432;22;10;"2023-04-16 19:14:31";"2023-04-20 02:14:31"
8433;92;11;"2023-02-13 21:48:46";"2023-02-14 17:48:46"
8434;86;16;"2022-06-21 13:05:39";"2022-06-24 04:05:39"
8435;58;6;"2023-05-15 10:33:40";"2023-05-19 14:33:40"
8436;27;7;"2023-12-17 02:40:59";"2023-12-19 21:40:59"
8437;23;19;"2024-03-13 03:08:03";"2024-03-16 07:08:03"
8438;58;1;"2022-06-01 12:11:19";"2022-06-02 11:11:19"
8439;34;20;"2023-10-27 21:40:08";"2023-10-30 22:40:08"
8440;1;8;"2023-11-20 18:36:52";"2023-11-24 17:36:52"
8441;98;8;"2022-11-14 20:07:20";"2022-11-15 15:07:20"
8442;52;11;"2022-12-26 02:54:34";"2022-12-29 19:54:34"
8443;11;10;"2023-04-23 22:22:44";"2023-04-28 02:22:44"
8444;54;17;"2024-02-03 23:51:38";"2024-02-05 16:51:38"
8445;2;2;"2022-10-12 04:00:09";"2022-10-13 06:00:09"
8446;38;12;"2024-02-11 20:26:33";"2024-02-14 01:26:33"
8447;10;9;"2023-05-18 09:27:06";"2023-05-21 15:27:06"
8448;46;8;"2023-07-19 08:28:09";"2023-07-23 06:28:09"
8449;61;7;"2022-07-08 00:39:16";"2022-07-11 01:39:16"
8450;8;16;"2023-07-15 07:26:58";"2023-07-18 13:26:58"
8451;62;5;"2023-10-23 18:01:04";"2023-10-27 03:01:04"
8452;97;6;"2022-06-26 23:12:31";"2022-06-29 02:12:31"
8453;68;13;"2023-12-12 20:55:12";"2023-12-15 04:55:12"
8454;86;16;"2024-02-25 20:14:58";"2024-02-27 22:14:58"
8455;27;2;"2024-05-22 17:23:13";"2024-05-25 17:23:13"
8456;71;8;"2023-11-12 18:37:37";"2023-11-13 18:37:37"
8457;54;1;"2024-05-23 17:37:14";"2024-05-24 11:37:14"
8458;24;2;"2024-03-04 07:25:59";"2024-03-07 21:25:59"
8459;26;6;"2023-10-28 22:07:46";"2023-11-01 23:07:46"
8460;33;9;"2023-02-04 23:31:24";"2023-02-06 07:31:24"
8461;4;18;"2023-08-29 20:06:21";"2023-08-30 20:06:21"
8462;73;5;"2024-01-23 06:45:44";"2024-01-25 20:45:44"
8463;40;17;"2023-02-11 10:24:39";"2023-02-14 01:24:39"
8464;23;19;"2022-06-24 11:56:58";"2022-06-26 16:56:58"
8465;26;16;"2024-05-16 17:44:33";"2024-05-19 14:44:33"
8466;57;7;"2024-01-11 07:07:06";"2024-01-11 22:07:06"
8467;2;6;"2024-01-02 21:10:32";"2024-01-03 16:10:32"
8468;32;14;"2022-12-02 20:04:28";"2022-12-06 06:04:28"
8469;90;12;"2023-01-14 19:54:41";"2023-01-17 20:54:41"
8470;6;16;"2023-10-12 02:02:42";"2023-10-12 17:02:42"
8471;25;12;"2022-06-01 11:09:34";"2022-06-02 00:09:34"
8472;89;15;"2023-06-07 12:36:41";"2023-06-09 01:36:41"
8473;75;3;"2024-02-26 13:17:58";"2024-03-01 14:17:58"
8474;76;18;"2022-08-31 21:50:17";"2022-09-02 03:50:17"
8475;14;2;"2023-09-25 09:40:17";"2023-09-26 12:40:17"
8476;99;20;"2023-10-27 14:19:17";"2023-10-30 09:19:17"
8477;47;4;"2022-06-24 14:37:32";"2022-06-27 01:37:32"
8478;26;18;"2023-06-23 16:06:35";"2023-06-24 04:06:35"
8479;88;3;"2022-09-12 07:59:13";"2022-09-15 11:59:13"
8480;35;14;"2024-02-25 04:31:58";"2024-02-27 02:31:58"
8481;46;4;"2023-04-01 22:22:44";"2023-04-05 16:22:44"
8482;87;7;"2022-08-29 04:44:52";"2022-08-31 20:44:52"
8483;43;1;"2023-04-11 21:44:32";"2023-04-12 08:44:32"
8484;97;4;"2023-05-13 12:40:40";"2023-05-17 07:40:40"
8485;57;17;"2023-04-14 03:41:44";"2023-04-15 04:41:44"
8486;88;15;"2023-08-02 12:49:56";"2023-08-03 02:49:56"
8487;72;8;"2024-03-14 17:49:24";"2024-03-16 06:49:24"
8488;85;17;"2023-07-07 00:52:15";"2023-07-09 03:52:15"
8489;17;12;"2023-02-26 18:24:24";"2023-03-01 18:24:24"
8490;69;19;"2023-09-05 03:27:40";"2023-09-07 11:27:40"
8491;59;6;"2022-11-30 20:08:48";"2022-12-04 15:08:48"
8492;50;18;"2022-10-03 03:01:21";"2022-10-04 02:01:21"
8493;83;15;"2024-01-31 20:59:18";"2024-02-04 08:59:18"
8494;6;3;"2023-04-23 22:11:23";"2023-04-26 18:11:23"
8495;47;8;"2022-08-01 00:04:32";"2022-08-02 14:04:32"
8496;25;2;"2023-04-06 09:47:26";"2023-04-06 23:47:26"
8497;88;6;"2024-04-03 14:28:29";"2024-04-05 20:28:29"
8498;41;14;"2023-09-19 01:25:50";"2023-09-21 15:25:50"
8499;60;4;"2023-11-29 04:28:07";"2023-11-29 20:28:07"
8500;26;3;"2024-02-19 16:19:58";"2024-02-20 07:19:58"
8501;5;14;"2023-06-20 18:12:16";"2023-06-23 22:12:16"
8502;28;19;"2022-11-28 09:49:04";"2022-11-29 12:49:04"
8503;26;10;"2023-03-14 16:05:33";"2023-03-15 12:05:33"
8504;12;11;"2023-03-01 16:46:43";"2023-03-04 04:46:43"
8505;70;5;"2023-08-21 08:04:09";"2023-08-23 08:04:09"
8506;98;7;"2023-07-21 19:04:25";"2023-07-22 06:04:25"
8507;100;14;"2022-11-14 05:12:16";"2022-11-18 06:12:16"
8508;71;12;"2023-03-03 02:03:29";"2023-03-04 23:03:29"
8509;13;5;"2022-11-13 05:32:30";"2022-11-13 17:32:30"
8510;37;19;"2024-02-20 05:37:30";"2024-02-23 23:37:30"
8511;74;15;"2022-11-09 16:10:48";"2022-11-12 15:10:48"
8512;79;16;"2023-01-09 16:21:34";"2023-01-11 15:21:34"
8513;55;8;"2023-03-19 13:46:28";"2023-03-23 11:46:28"
8514;81;2;"2023-09-06 13:23:11";"2023-09-08 22:23:11"
8515;57;16;"2023-12-08 20:32:02";"2023-12-11 21:32:02"
8516;61;11;"2023-07-10 14:47:47";"2023-07-12 14:47:47"
8517;40;20;"2023-09-20 21:06:11";"2023-09-22 19:06:11"
8518;25;7;"2023-08-29 14:35:46";"2023-08-30 15:35:46"
8519;65;8;"2022-12-09 03:44:34";"2022-12-10 16:44:34"
8520;59;9;"2023-08-21 01:32:54";"2023-08-22 16:32:54"
8521;49;6;"2022-06-23 08:17:46";"2022-06-27 12:17:46"
8522;61;6;"2024-05-08 11:10:00";"2024-05-11 17:10:00"
8523;55;12;"2022-12-04 06:28:26";"2022-12-07 22:28:26"
8524;71;2;"2023-09-28 03:13:16";"2023-10-02 01:13:16"
8525;44;8;"2024-02-28 11:36:43";"2024-03-02 14:36:43"
8526;57;7;"2022-12-03 07:07:25";"2022-12-03 17:07:25"
8527;68;1;"2024-05-18 10:21:12";"2024-05-22 13:21:12"
8528;50;9;"2022-10-16 23:49:07";"2022-10-18 22:49:07"
8529;8;6;"2024-03-22 13:11:15";"2024-03-25 11:11:15"
8530;7;4;"2022-09-29 23:14:18";"2022-10-02 03:14:18"
8531;92;13;"2022-06-09 11:38:23";"2022-06-10 02:38:23"
8532;3;3;"2024-03-07 04:31:03";"2024-03-11 06:31:03"
8533;80;10;"2023-11-13 14:48:25";"2023-11-15 17:48:25"
8534;46;20;"2022-08-27 02:43:18";"2022-08-28 04:43:18"
8535;20;18;"2024-03-15 09:29:44";"2024-03-16 13:29:44"
8536;99;16;"2022-11-03 00:42:07";"2022-11-06 16:42:07"
8537;48;16;"2022-06-15 20:30:31";"2022-06-18 07:30:31"
8538;32;2;"2023-06-11 14:50:22";"2023-06-12 20:50:22"
8539;77;16;"2023-08-07 05:36:26";"2023-08-10 08:36:26"
8540;32;11;"2024-02-11 17:35:15";"2024-02-15 20:35:15"
8541;36;5;"2023-05-26 02:55:08";"2023-05-27 15:55:08"
8542;7;11;"2024-05-16 23:17:00";"2024-05-18 14:17:00"
8543;23;7;"2023-05-02 18:38:13";"2023-05-03 05:38:13"
8544;59;1;"2024-04-26 19:07:04";"2024-04-27 06:07:04"
8545;17;1;"2022-12-10 12:54:30";"2022-12-13 20:54:30"
8546;25;5;"2024-04-25 18:57:10";"2024-04-26 22:57:10"
8547;81;9;"2022-10-28 00:18:28";"2022-10-29 14:18:28"
8548;67;4;"2022-12-11 15:49:19";"2022-12-12 15:49:19"
8549;1;15;"2024-04-25 04:09:35";"2024-04-27 17:09:35"
8550;38;10;"2023-07-04 23:41:35";"2023-07-05 23:41:35"
8551;23;10;"2023-08-31 20:50:11";"2023-09-05 00:50:11"
8552;78;2;"2023-10-09 10:33:17";"2023-10-10 16:33:17"
8553;22;5;"2023-09-12 17:42:43";"2023-09-16 11:42:43"
8554;39;20;"2022-07-03 23:58:57";"2022-07-07 06:58:57"
8555;47;19;"2023-04-29 17:43:33";"2023-05-02 15:43:33"
8556;15;6;"2022-08-23 19:44:51";"2022-08-27 00:44:51"
8557;57;6;"2023-10-31 15:04:38";"2023-11-04 15:04:38"
8558;7;19;"2022-06-30 08:46:12";"2022-07-01 10:46:12"
8559;12;19;"2024-04-18 14:29:31";"2024-04-22 14:29:31"
8560;96;19;"2023-02-03 18:08:44";"2023-02-07 08:08:44"
8561;72;13;"2022-12-20 11:38:28";"2022-12-21 01:38:28"
8562;52;6;"2022-12-06 13:19:19";"2022-12-07 13:19:19"
8563;27;20;"2024-02-17 06:03:21";"2024-02-18 15:03:21"
8564;3;12;"2024-05-25 14:24:27";"2024-05-26 16:24:27"
8565;14;10;"2022-10-13 09:15:31";"2022-10-16 17:15:31"
8566;39;11;"2023-05-01 11:55:09";"2023-05-02 04:55:09"
8567;25;19;"2023-08-29 07:34:15";"2023-08-31 18:34:15"
8568;11;18;"2023-02-02 07:20:40";"2023-02-06 10:20:40"
8569;10;16;"2023-05-22 07:46:35";"2023-05-24 08:46:35"
8570;51;15;"2023-10-23 18:17:34";"2023-10-25 16:17:34"
8571;12;19;"2022-08-19 14:37:05";"2022-08-23 11:37:05"
8572;36;12;"2023-03-05 13:58:45";"2023-03-07 15:58:45"
8573;12;8;"2022-12-05 16:43:35";"2022-12-08 06:43:35"
8574;87;15;"2022-06-11 22:29:21";"2022-06-14 11:29:21"
8575;79;6;"2023-11-17 20:30:07";"2023-11-20 18:30:07"
8576;19;18;"2024-04-01 05:00:31";"2024-04-02 09:00:31"
8577;68;18;"2024-03-10 09:08:26";"2024-03-12 13:08:26"
8578;90;2;"2023-04-22 08:04:52";"2023-04-26 00:04:52"
8579;42;15;"2023-10-28 04:48:39";"2023-10-28 19:48:39"
8580;14;12;"2023-11-05 08:26:05";"2023-11-05 21:26:05"
8581;44;10;"2024-05-15 11:23:55";"2024-05-17 00:23:55"
8582;59;15;"2023-08-21 00:54:18";"2023-08-23 02:54:18"
8583;78;6;"2023-06-17 06:55:22";"2023-06-18 11:55:22"
8584;6;14;"2023-06-18 09:27:36";"2023-06-19 00:27:36"
8585;97;3;"2022-08-23 20:23:18";"2022-08-24 22:23:18"
8586;51;14;"2024-02-11 01:37:33";"2024-02-12 10:37:33"
8587;96;7;"2024-01-30 06:16:17";"2024-02-03 00:16:17"
8588;60;1;"2023-03-20 21:35:24";"2023-03-23 06:35:24"
8589;59;2;"2023-01-09 05:32:20";"2023-01-12 10:32:20"
8590;7;18;"2023-09-24 14:48:07";"2023-09-25 00:48:07"
8591;94;18;"2022-07-03 20:41:21";"2022-07-07 18:41:21"
8592;61;12;"2024-04-22 18:46:32";"2024-04-24 11:46:32"
8593;90;12;"2022-12-19 17:44:17";"2022-12-22 02:44:17"
8594;22;11;"2023-01-11 00:58:59";"2023-01-14 10:58:59"
8595;30;18;"2024-04-23 12:00:51";"2024-04-27 16:00:51"
8596;48;8;"2023-03-14 07:10:47";"2023-03-16 08:10:47"
8597;52;1;"2023-10-04 16:33:28";"2023-10-08 10:33:28"
8598;96;4;"2023-04-22 17:07:40";"2023-04-26 16:07:40"
8599;90;3;"2023-06-26 03:15:44";"2023-06-28 00:15:44"
8600;29;11;"2023-04-27 15:31:02";"2023-04-28 23:31:02"
8601;12;14;"2022-11-22 06:17:04";"2022-11-25 04:17:04"
8602;48;3;"2023-09-28 02:48:22";"2023-09-30 18:48:22"
8603;82;8;"2022-06-26 05:40:45";"2022-06-28 21:40:45"
8604;10;16;"2023-06-28 04:01:30";"2023-06-29 18:01:30"
8605;64;9;"2022-07-28 10:16:44";"2022-07-31 16:16:44"
8606;19;8;"2024-05-11 19:26:56";"2024-05-13 15:26:56"
8607;77;16;"2023-04-17 18:35:15";"2023-04-18 05:35:15"
8608;91;14;"2024-04-20 21:28:34";"2024-04-21 23:28:34"
8609;29;5;"2024-04-27 00:41:58";"2024-04-28 03:41:58"
8610;45;16;"2023-01-16 13:15:45";"2023-01-20 12:15:45"
8611;40;8;"2024-05-20 06:20:48";"2024-05-24 05:20:48"
8612;21;2;"2023-07-20 20:13:31";"2023-07-22 17:13:31"
8613;8;20;"2024-04-03 12:31:01";"2024-04-06 12:31:01"
8614;49;19;"2023-12-15 10:47:40";"2023-12-16 16:47:40"
8615;35;16;"2024-03-05 02:34:07";"2024-03-07 12:34:07"
8616;40;6;"2023-03-26 00:46:23";"2023-03-30 00:46:23"
8617;98;15;"2022-06-06 04:57:26";"2022-06-09 17:57:26"
8618;34;11;"2023-08-01 05:28:05";"2023-08-01 18:28:05"
8619;74;5;"2023-11-18 11:11:50";"2023-11-21 00:11:50"
8620;54;20;"2023-05-31 09:38:19";"2023-06-01 06:38:19"
8621;15;15;"2023-02-15 08:52:31";"2023-02-19 02:52:31"
8622;99;5;"2023-08-29 22:16:24";"2023-08-31 20:16:24"
8623;46;19;"2023-07-10 23:52:32";"2023-07-14 03:52:32"
8624;39;15;"2023-12-03 00:10:30";"2023-12-06 19:10:30"
8625;48;9;"2023-08-28 03:06:07";"2023-08-31 22:06:07"
8626;74;12;"2023-02-08 11:36:10";"2023-02-09 15:36:10"
8627;97;13;"2023-10-24 16:00:13";"2023-10-27 18:00:13"
8628;6;16;"2022-11-15 02:21:46";"2022-11-18 11:21:46"
8629;2;7;"2023-10-13 01:48:24";"2023-10-15 21:48:24"
8630;65;19;"2022-08-06 20:25:09";"2022-08-08 09:25:09"
8631;54;11;"2023-02-04 11:56:18";"2023-02-08 00:56:18"
8632;79;11;"2024-02-18 23:56:17";"2024-02-19 13:56:17"
8633;29;5;"2022-06-27 04:50:56";"2022-06-28 06:50:56"
8634;85;10;"2022-11-17 04:40:39";"2022-11-20 00:40:39"
8635;67;13;"2023-06-15 17:42:34";"2023-06-17 00:42:34"
8636;68;4;"2024-05-04 02:50:45";"2024-05-06 22:50:45"
8637;37;10;"2023-05-28 05:00:38";"2023-05-30 06:00:38"
8638;74;15;"2022-08-14 19:51:46";"2022-08-17 06:51:46"
8639;36;19;"2022-06-03 13:30:25";"2022-06-06 16:30:25"
8640;31;5;"2023-06-16 14:37:02";"2023-06-18 15:37:02"
8641;37;3;"2023-12-13 00:50:00";"2023-12-15 00:50:00"
8642;76;11;"2023-05-25 12:17:52";"2023-05-29 03:17:52"
8643;37;7;"2022-10-04 05:48:22";"2022-10-06 10:48:22"
8644;44;3;"2024-05-24 08:32:29";"2024-05-25 01:32:29"
8645;97;15;"2023-04-23 17:35:05";"2023-04-27 16:35:05"
8646;12;19;"2023-12-09 20:51:10";"2023-12-12 09:51:10"
8647;63;8;"2023-02-03 16:23:03";"2023-02-05 19:23:03"
8648;68;14;"2023-09-26 20:32:39";"2023-09-29 09:32:39"
8649;60;7;"2024-02-24 02:26:19";"2024-02-26 22:26:19"
8650;56;15;"2022-07-18 21:12:41";"2022-07-19 15:12:41"
8651;38;14;"2022-06-13 08:14:17";"2022-06-15 09:14:17"
8652;23;2;"2023-04-30 23:44:38";"2023-05-03 22:44:38"
8653;16;9;"2024-02-24 20:23:30";"2024-02-27 20:23:30"
8654;8;12;"2024-01-01 12:38:37";"2024-01-02 08:38:37"
8655;16;7;"2023-11-30 04:20:21";"2023-12-01 13:20:21"
8656;92;2;"2023-08-24 13:12:35";"2023-08-25 19:12:35"
8657;30;18;"2023-02-11 13:02:55";"2023-02-15 04:02:55"
8658;62;4;"2023-02-26 19:17:51";"2023-03-02 05:17:51"
8659;86;4;"2023-07-26 16:53:18";"2023-07-30 07:53:18"
8660;41;13;"2023-04-24 18:34:13";"2023-04-26 22:34:13"
8661;20;15;"2022-09-19 20:51:43";"2022-09-20 19:51:43"
8662;29;13;"2024-04-23 21:37:57";"2024-04-27 02:37:57"
8663;71;9;"2023-02-09 21:22:53";"2023-02-10 09:22:53"
8664;56;20;"2022-07-22 07:26:37";"2022-07-24 21:26:37"
8665;26;6;"2023-12-23 01:52:38";"2023-12-26 18:52:38"
8666;37;1;"2023-11-26 23:21:21";"2023-11-27 15:21:21"
8667;94;2;"2024-04-28 08:38:17";"2024-05-01 05:38:17"
8668;39;13;"2023-12-28 10:21:31";"2023-12-30 05:21:31"
8669;4;15;"2024-02-11 09:54:53";"2024-02-14 01:54:53"
8670;76;1;"2022-06-09 03:43:35";"2022-06-12 12:43:35"
8671;37;11;"2023-11-02 07:44:31";"2023-11-05 20:44:31"
8672;34;17;"2023-12-05 16:02:33";"2023-12-08 13:02:33"
8673;80;14;"2024-01-08 11:29:52";"2024-01-11 07:29:52"
8674;46;7;"2023-10-19 22:25:02";"2023-10-23 02:25:02"
8675;11;3;"2023-09-02 16:10:36";"2023-09-06 06:10:36"
8676;48;16;"2023-11-08 08:36:07";"2023-11-12 02:36:07"
8677;71;6;"2024-04-09 03:21:46";"2024-04-10 12:21:46"
8678;29;7;"2022-06-24 06:58:04";"2022-06-25 20:58:04"
8679;72;7;"2023-08-27 10:27:12";"2023-08-28 01:27:12"
8680;6;8;"2023-10-13 17:12:22";"2023-10-16 01:12:22"
8681;10;5;"2024-05-19 23:22:19";"2024-05-22 14:22:19"
8682;87;6;"2023-06-30 11:08:48";"2023-07-01 16:08:48"
8683;16;20;"2023-04-02 05:20:29";"2023-04-05 18:20:29"
8684;5;12;"2024-02-28 14:29:28";"2024-03-01 10:29:28"
8685;54;10;"2024-04-20 18:34:50";"2024-04-23 05:34:50"
8686;16;15;"2022-10-03 23:44:45";"2022-10-05 07:44:45"
8687;94;2;"2024-03-20 22:03:27";"2024-03-24 01:03:27"
8688;36;12;"2022-09-16 19:53:55";"2022-09-18 21:53:55"
8689;39;10;"2022-06-24 10:27:40";"2022-06-25 05:27:40"
8690;45;14;"2023-02-05 05:28:55";"2023-02-06 09:28:55"
8691;66;12;"2022-08-26 07:17:11";"2022-08-30 11:17:11"
8692;100;13;"2023-09-06 17:28:55";"2023-09-10 01:28:55"
8693;19;7;"2023-11-07 07:21:01";"2023-11-09 02:21:01"
8694;48;15;"2023-08-24 20:52:56";"2023-08-25 09:52:56"
8695;4;18;"2023-09-04 03:04:55";"2023-09-08 00:04:55"
8696;93;9;"2024-05-20 13:44:47";"2024-05-22 13:44:47"
8697;63;5;"2023-07-02 12:59:44";"2023-07-04 17:59:44"
8698;88;12;"2024-01-21 08:04:19";"2024-01-24 04:04:19"
8699;41;7;"2022-07-13 23:22:27";"2022-07-17 17:22:27"
8700;50;14;"2022-08-10 06:18:21";"2022-08-13 19:18:21"
8701;26;7;"2022-09-13 05:30:50";"2022-09-15 23:30:50"
8702;28;14;"2023-11-10 02:54:38";"2023-11-14 06:54:38"
8703;40;9;"2023-09-13 16:23:38";"2023-09-14 20:23:38"
8704;47;18;"2023-04-02 04:12:13";"2023-04-04 20:12:13"
8705;29;10;"2023-10-17 20:39:00";"2023-10-21 02:39:00"
8706;6;2;"2022-12-13 00:09:00";"2022-12-13 20:09:00"
8707;70;16;"2022-10-08 21:44:00";"2022-10-12 05:44:00"
8708;52;16;"2023-12-18 11:37:20";"2023-12-19 20:37:20"
8709;29;2;"2022-06-27 12:41:53";"2022-07-01 06:41:53"
8710;45;11;"2023-04-20 18:53:55";"2023-04-24 14:53:55"
8711;40;14;"2022-09-14 20:46:48";"2022-09-16 07:46:48"
8712;75;8;"2024-03-09 11:40:31";"2024-03-10 01:40:31"
8713;88;20;"2022-11-09 06:07:31";"2022-11-10 20:07:31"
8714;55;10;"2022-08-25 09:09:38";"2022-08-29 13:09:38"
8715;88;14;"2023-02-20 02:43:23";"2023-02-23 06:43:23"
8716;39;15;"2023-04-04 11:54:26";"2023-04-08 04:54:26"
8717;23;15;"2024-01-29 19:45:58";"2024-01-31 08:45:58"
8718;63;11;"2023-12-11 09:24:00";"2023-12-14 08:24:00"
8719;89;16;"2023-02-11 18:23:04";"2023-02-13 05:23:04"
8720;36;6;"2022-12-20 09:13:15";"2022-12-22 16:13:15"
8721;21;6;"2022-10-21 07:33:55";"2022-10-22 15:33:55"
8722;39;10;"2023-07-18 23:09:52";"2023-07-22 06:09:52"
8723;8;15;"2023-04-01 16:45:35";"2023-04-03 01:45:35"
8724;42;19;"2023-08-10 00:29:31";"2023-08-11 10:29:31"
8725;38;18;"2024-03-02 05:24:22";"2024-03-06 07:24:22"
8726;54;18;"2024-02-21 03:56:33";"2024-02-23 08:56:33"
8727;60;17;"2024-04-10 13:15:00";"2024-04-12 17:15:00"
8728;5;3;"2023-06-12 17:03:23";"2023-06-15 00:03:23"
8729;15;6;"2022-12-12 09:01:13";"2022-12-14 03:01:13"
8730;57;19;"2023-07-10 08:39:51";"2023-07-13 12:39:51"
8731;3;13;"2023-12-29 22:59:42";"2023-12-31 12:59:42"
8732;3;12;"2022-08-18 03:49:49";"2022-08-20 00:49:49"
8733;35;9;"2022-08-07 10:01:57";"2022-08-08 01:01:57"
8734;26;4;"2022-06-27 14:51:03";"2022-06-29 17:51:03"
8735;90;2;"2022-09-20 19:32:09";"2022-09-22 13:32:09"
8736;77;3;"2022-12-26 03:27:53";"2022-12-27 09:27:53"
8737;81;11;"2023-02-05 01:00:20";"2023-02-05 20:00:20"
8738;57;17;"2023-05-22 20:05:42";"2023-05-24 22:05:42"
8739;6;18;"2022-09-21 15:38:36";"2022-09-23 23:38:36"
8740;99;11;"2024-01-24 03:33:00";"2024-01-26 09:33:00"
8741;48;6;"2023-06-07 00:20:39";"2023-06-09 02:20:39"
8742;57;11;"2023-05-09 13:51:46";"2023-05-12 21:51:46"
8743;49;14;"2023-03-07 10:52:58";"2023-03-11 01:52:58"
8744;79;14;"2022-10-25 10:48:30";"2022-10-29 00:48:30"
8745;77;19;"2024-05-23 21:16:47";"2024-05-26 01:16:47"
8746;29;3;"2023-01-12 19:15:45";"2023-01-16 06:15:45"
8747;65;4;"2023-05-15 10:06:58";"2023-05-16 05:06:58"
8748;6;9;"2022-08-19 01:34:27";"2022-08-22 01:34:27"
8749;65;1;"2024-05-10 08:37:59";"2024-05-12 21:37:59"
8750;87;5;"2024-02-06 10:46:11";"2024-02-08 18:46:11"
8751;68;6;"2023-04-17 17:14:02";"2023-04-18 11:14:02"
8752;14;10;"2022-12-02 14:26:55";"2022-12-04 11:26:55"
8753;55;15;"2023-08-21 16:09:41";"2023-08-24 17:09:41"
8754;28;9;"2023-08-29 18:21:43";"2023-08-31 16:21:43"
8755;42;7;"2024-01-27 08:48:23";"2024-01-28 16:48:23"
8756;16;4;"2022-06-23 10:47:30";"2022-06-26 18:47:30"
8757;49;14;"2022-11-28 02:26:28";"2022-12-01 02:26:28"
8758;17;16;"2022-08-09 04:03:05";"2022-08-09 18:03:05"
8759;82;4;"2024-03-08 01:52:06";"2024-03-11 04:52:06"
8760;68;8;"2023-08-08 10:20:18";"2023-08-09 01:20:18"
8761;56;1;"2023-04-03 05:26:40";"2023-04-04 04:26:40"
8762;2;10;"2022-08-26 07:55:26";"2022-08-29 23:55:26"
8763;85;18;"2022-07-28 10:52:17";"2022-07-30 06:52:17"
8764;17;5;"2023-11-13 09:28:36";"2023-11-17 07:28:36"
8765;3;6;"2024-01-17 00:55:20";"2024-01-18 00:55:20"
